subject,condition,block,procedure,trial,item,response,RT,time,correct,accuracy
24102801,ed_birds,2,test,12,assets\ed_birds\vulture_2.png,0,,147.49,0.0,1.0
24102801,ed_birds,2,test,13,assets\ed_birds\duckling_3.png,0,,149.23,0.0,1.0
24102801,ed_birds,2,test,14,assets\ed_birds\hummingbird_1.png,0,,150.97,0.0,1.0
24102801,ed_birds,2,test,15,assets\ed_birds\penguin_3.png,0,,152.71,0.0,1.0
24102801,ed_birds,2,test,16,assets\ed_birds\rooster_3.png,0,,154.44,0.0,1.0
24102801,ed_birds,2,test,17,assets\ed_birds\toucan_3.png,0,,156.18,0.0,1.0
24102801,ed_birds,2,test,18,assets\ed_birds\eagle_2.png,0,,157.92,0.0,1.0
24102801,ed_birds,2,test,19,assets\ed_birds\rooster_1.png,0,,159.67,0.0,1.0
24102801,ed_birds,2,test,20,assets\ed_birds\eagle_1.png,0,,161.4,0.0,1.0
24102801,ed_birds,3,test,0,assets\ed_birds\seagull_2.png,0,,169.42,,
24102801,ed_birds,3,test,1,assets\ed_birds\ostrich_3.png,0,,171.17,0.0,1.0
24102801,ed_birds,3,test,2,assets\ed_birds\crow_1.png,0,,172.92,0.0,1.0
24102801,ed_birds,3,test,3,assets\ed_birds\hummingbird_3.png,0,,174.67,0.0,1.0
24102801,ed_birds,3,test,4,assets\ed_birds\toucan_2.png,0,,176.42,0.0,1.0
24102801,ed_birds,3,test,5,assets\ed_birds\pelican_2.png,0,,178.16,0.0,1.0
24102801,ed_birds,3,test,6,assets\ed_birds\pheasant_1.png,0,,179.89,0.0,1.0
24102801,ed_birds,3,test,7,assets\ed_birds\pheasant_1.png,1,0.943,181.63,1.0,1.0
24102801,ed_birds,3,test,8,assets\ed_birds\puffin_2.png,0,,183.36,0.0,1.0
24102801,ed_birds,3,test,9,assets\ed_birds\goose_2.png,0,,185.11,0.0,1.0
24102801,ed_birds,3,test,10,assets\ed_birds\goose_2.png,1,0.888,186.84,1.0,1.0
24102801,ed_birds,3,test,11,assets\ed_birds\pigeon_2.png,0,,188.59,0.0,1.0
24102801,ed_birds,3,test,12,assets\ed_birds\pigeon_3.png,0,,190.34,0.0,1.0
24102801,ed_birds,3,test,13,assets\ed_birds\crow_2.png,0,,192.07,0.0,1.0
24102801,ed_birds,3,test,14,assets\ed_birds\goose_1.png,0,,193.8,0.0,1.0
24102801,ed_birds,3,test,15,assets\ed_birds\goose_1.png,1,0.561,195.54,1.0,1.0
24102801,ed_birds,3,test,16,assets\ed_birds\turkey_1.png,0,,197.41,0.0,1.0
24102801,ed_birds,3,test,17,assets\ed_birds\pheasant_2.png,0,,199.16,0.0,1.0
24102801,ed_birds,3,test,18,assets\ed_birds\seagull_1.png,0,,200.9,0.0,1.0
24102801,ed_birds,3,test,19,assets\ed_birds\cardinal_1.png,0,,202.64,0.0,1.0
24102801,ed_birds,3,test,20,assets\ed_birds\crow_3.png,0,,204.39,0.0,1.0
24102801,ed_birds,4,test,0,assets\ed_birds\penguin_1.png,0,,212.3,,
24102801,ed_birds,4,test,1,assets\ed_birds\swan_3.png,0,,214.03,0.0,1.0
24102801,ed_birds,4,test,2,assets\ed_birds\seagull_3.png,0,,215.77,0.0,1.0
24102801,ed_birds,4,test,3,assets\ed_birds\vulture_1.png,0,,217.5,0.0,1.0
24102801,ed_birds,4,test,4,assets\ed_birds\ostrich_1.png,0,,219.25,0.0,1.0
24102801,ed_birds,4,test,5,assets\ed_birds\turkey_3.png,0,,220.99,0.0,1.0
24102801,ed_birds,4,test,6,assets\ed_birds\flamingo_2.png,0,,222.73,0.0,1.0
24102801,ed_birds,4,test,7,assets\ed_birds\toucan_1.png,0,,224.46,0.0,1.0
24102801,ed_birds,4,test,8,assets\ed_birds\peacock_2.png,0,,226.2,0.0,1.0
24102801,ed_birds,4,test,9,assets\ed_birds\vulture_2.png,0,,227.93,0.0,1.0
24102801,ed_birds,4,test,10,assets\ed_birds\cardinal_2.png,0,,229.68,0.0,1.0
24102801,ed_birds,4,test,11,assets\ed_birds\vulture_3.png,0,,231.42,0.0,1.0
24102801,ed_birds,4,test,12,assets\ed_birds\swan_1.png,0,,233.16,0.0,1.0
24102801,ed_birds,4,test,13,assets\ed_birds\seagull_2.png,0,,234.89,0.0,1.0
24102801,ed_birds,4,test,14,assets\ed_birds\eagle_2.png,0,,236.62,0.0,1.0
24102801,ed_birds,4,test,15,assets\ed_birds\peacock_3.png,0,,238.36,0.0,1.0
24102801,ed_birds,4,test,16,assets\ed_birds\peacock_3.png,1,0.678,240.09,1.0,1.0
24102801,ed_birds,4,test,17,assets\ed_birds\eagle_3.png,0,,241.83,0.0,1.0
24102801,ed_birds,4,test,18,assets\ed_birds\eagle_3.png,1,0.618,243.57,1.0,1.0
24102801,ed_birds,4,test,19,assets\ed_birds\eagle_3.png,1,0.868,245.3,1.0,1.0
24102801,ed_birds,4,test,20,assets\ed_birds\cardinal_3.png,0,,247.04,0.0,1.0
24102801,ed_birds,5,test,0,assets\ed_birds\swan_2.png,0,,256.17,,
24102801,ed_birds,5,test,1,assets\ed_birds\pelican_1.png,0,,257.9,0.0,1.0
24102801,ed_birds,5,test,2,assets\ed_birds\hummingbird_3.png,0,,259.64,0.0,1.0
24102801,ed_birds,5,test,3,assets\ed_birds\toucan_3.png,0,,261.38,0.0,1.0
24102801,ed_birds,5,test,4,assets\ed_birds\puffin_1.png,0,,263.12,0.0,1.0
24102801,ed_birds,5,test,5,assets\ed_birds\penguin_3.png,0,,264.86,0.0,1.0
24102801,ed_birds,5,test,6,assets\ed_birds\goose_2.png,0,,266.6,0.0,1.0
24102801,ed_birds,5,test,7,assets\ed_birds\pigeon_3.png,0,,268.34,0.0,1.0
24102801,ed_birds,5,test,8,assets\ed_birds\penguin_2.png,0,,270.08,0.0,1.0
24102801,ed_birds,5,test,9,assets\ed_birds\pheasant_3.png,0,,271.83,0.0,1.0
24102801,ed_birds,5,test,10,assets\ed_birds\hummingbird_1.png,0,,273.56,0.0,1.0
24102801,ed_birds,5,test,11,assets\ed_birds\peacock_1.png,0,,275.3,0.0,1.0
24102801,ed_birds,5,test,12,assets\ed_birds\goose_1.png,0,,277.04,0.0,1.0
24102801,ed_birds,5,test,13,assets\ed_birds\crow_3.png,0,,278.77,0.0,1.0
24102801,ed_birds,5,test,14,assets\ed_birds\rooster_1.png,0,,280.51,0.0,1.0
24102801,ed_birds,5,test,15,assets\ed_birds\turkey_2.png,0,,282.25,0.0,1.0
24102801,ed_birds,5,test,16,assets\ed_birds\penguin_1.png,0,,283.98,0.0,1.0
24102801,ed_birds,5,test,17,assets\ed_birds\pigeon_2.png,0,,285.71,0.0,1.0
24102801,ed_birds,5,test,18,assets\ed_birds\toucan_2.png,0,,287.45,0.0,1.0
24102801,ed_birds,5,test,19,assets\ed_birds\duckling_1.png,0,,289.19,0.0,1.0
24102801,ed_birds,5,test,20,assets\ed_birds\puffin_2.png,1,0.943,290.92,0.0,0.0
24102801,ed_birds,6,test,0,assets\ed_birds\puffin_3.png,0,,298.75,,
24102801,ed_birds,6,test,1,assets\ed_birds\pheasant_2.png,0,,300.48,0.0,1.0
24102801,ed_birds,6,test,2,assets\ed_birds\cardinal_2.png,0,,302.23,0.0,1.0
24102801,ed_birds,6,test,3,assets\ed_birds\seagull_3.png,0,,303.97,0.0,1.0
24102801,ed_birds,6,test,4,assets\ed_birds\flamingo_1.png,0,,305.71,0.0,1.0
24102801,ed_birds,6,test,5,assets\ed_birds\pigeon_1.png,0,,307.47,0.0,1.0
24102801,ed_birds,6,test,6,assets\ed_birds\ostrich_1.png,0,,309.2,0.0,1.0
24102801,ed_birds,6,test,7,assets\ed_birds\ostrich_1.png,1,0.678,310.94,1.0,1.0
24102801,ed_birds,6,test,8,assets\ed_birds\peacock_3.png,0,,312.68,0.0,1.0
24102801,ed_birds,6,test,9,assets\ed_birds\peacock_3.png,1,0.638,314.41,1.0,1.0
24102801,ed_birds,6,test,10,assets\ed_birds\peacock_3.png,1,0.735,316.15,1.0,1.0
24102801,ed_birds,6,test,11,assets\ed_birds\toucan_1.png,0,,317.88,0.0,1.0
24102801,ed_birds,6,test,12,assets\ed_birds\rooster_3.png,0,,319.62,0.0,1.0
24102801,ed_birds,6,test,13,assets\ed_birds\swan_3.png,0,,321.35,0.0,1.0
24102801,ed_birds,6,test,14,assets\ed_birds\flamingo_2.png,0,,323.08,0.0,1.0
24102801,ed_birds,6,test,15,assets\ed_birds\hummingbird_3.png,0,,324.81,0.0,1.0
24102801,ed_birds,6,test,16,assets\ed_birds\rooster_2.png,0,,326.55,0.0,1.0
24102801,ed_birds,6,test,17,assets\ed_birds\vulture_3.png,0,,328.29,0.0,1.0
24102801,ed_birds,6,test,18,assets\ed_birds\turkey_1.png,0,,330.16,0.0,1.0
24102801,ed_birds,6,test,19,assets\ed_birds\turkey_1.png,1,0.536,332.0,1.0,1.0
24102801,ed_birds,6,test,20,assets\ed_birds\penguin_3.png,0,,333.73,0.0,1.0
24102801,ed_birds,7,test,0,assets\ed_birds\hummingbird_2.png,0,,341.51,,
24102801,ed_birds,7,test,1,assets\ed_birds\hummingbird_2.png,1,0.903,343.24,1.0,1.0
24102801,ed_birds,7,test,2,assets\ed_birds\ostrich_2.png,0,,344.97,0.0,1.0
24102801,ed_birds,7,test,3,assets\ed_birds\flamingo_3.png,0,,346.71,0.0,1.0
24102801,ed_birds,7,test,4,assets\ed_birds\flamingo_3.png,0,,348.44,1.0,0.0
24102801,ed_birds,7,test,5,assets\ed_birds\penguin_2.png,1,0.103,350.18,0.0,0.0
24102801,ed_birds,7,test,6,assets\ed_birds\swan_1.png,0,,351.91,0.0,1.0
24102801,ed_birds,7,test,7,assets\ed_birds\goose_1.png,0,,353.65,0.0,1.0
24102801,ed_birds,7,test,8,assets\ed_birds\cardinal_1.png,0,,355.38,0.0,1.0
24102801,ed_birds,7,test,9,assets\ed_birds\goose_3.png,0,,357.12,0.0,1.0
24102801,ed_birds,7,test,10,assets\ed_birds\goose_2.png,0,,358.85,0.0,1.0
24102801,ed_birds,7,test,11,assets\ed_birds\penguin_1.png,0,,360.58,0.0,1.0
24102801,ed_birds,7,test,12,assets\ed_birds\duckling_3.png,0,,362.31,0.0,1.0
24102801,ed_birds,7,test,13,assets\ed_birds\pelican_2.png,0,,364.05,0.0,1.0
24102801,ed_birds,7,test,14,assets\ed_birds\puffin_1.png,0,,365.79,0.0,1.0
24102801,ed_birds,7,test,15,assets\ed_birds\pigeon_2.png,0,,367.53,0.0,1.0
24102801,ed_birds,7,test,16,assets\ed_birds\pheasant_1.png,0,,369.26,0.0,1.0
24102801,ed_birds,7,test,17,assets\ed_birds\turkey_3.png,0,,371.0,0.0,1.0
24102801,ed_birds,7,test,18,assets\ed_birds\cardinal_2.png,0,,372.75,0.0,1.0
24102801,ed_birds,7,test,19,assets\ed_birds\pheasant_3.png,0,,374.49,0.0,1.0
24102801,ed_birds,7,test,20,assets\ed_birds\pelican_1.png,0,,376.22,0.0,1.0
24102801,ed_birds,8,test,0,assets\ed_birds\puffin_3.png,0,,383.79,,
24102801,ed_birds,8,test,1,assets\ed_birds\puffin_3.png,1,0.74,385.53,1.0,1.0
24102801,ed_birds,8,test,2,assets\ed_birds\cardinal_3.png,0,,387.26,0.0,1.0
24102801,ed_birds,8,test,3,assets\ed_birds\pheasant_2.png,0,,389.0,0.0,1.0
24102801,ed_birds,8,test,4,assets\ed_birds\pigeon_3.png,0,,390.74,0.0,1.0
24102801,ed_birds,8,test,5,assets\ed_birds\crow_1.png,0,,392.47,0.0,1.0
24102801,ed_birds,8,test,6,assets\ed_birds\duckling_2.png,0,,394.24,0.0,1.0
24102801,ed_birds,8,test,7,assets\ed_birds\eagle_2.png,0,,395.97,0.0,1.0
24102801,ed_birds,8,test,8,assets\ed_birds\ostrich_3.png,0,,397.7,0.0,1.0
24102801,ed_birds,8,test,9,assets\ed_birds\flamingo_1.png,0,,399.44,0.0,1.0
24102801,ed_birds,8,test,10,assets\ed_birds\duckling_1.png,0,,401.17,0.0,1.0
24102801,ed_birds,8,test,11,assets\ed_birds\duckling_1.png,1,0.697,402.91,1.0,1.0
24102801,ed_birds,8,test,12,assets\ed_birds\puffin_2.png,0,,404.65,0.0,1.0
24102801,ed_birds,8,test,13,assets\ed_birds\swan_3.png,0,,406.38,0.0,1.0
24102801,ed_birds,8,test,14,assets\ed_birds\peacock_3.png,0,,408.11,0.0,1.0
24102801,ed_birds,8,test,15,assets\ed_birds\ostrich_1.png,0,,409.85,0.0,1.0
24102801,ed_birds,8,test,16,assets\ed_birds\penguin_3.png,0,,411.58,0.0,1.0
24102801,ed_birds,8,test,17,assets\ed_birds\eagle_3.png,0,,413.32,0.0,1.0
24102801,ed_birds,8,test,18,assets\ed_birds\rooster_3.png,0,,415.05,0.0,1.0
24102801,ed_birds,8,test,19,assets\ed_birds\toucan_1.png,0,,416.79,0.0,1.0
24102801,ed_birds,8,test,20,assets\ed_birds\vulture_2.png,0,,418.52,0.0,1.0
24102801,ed_birds,9,test,0,assets\ed_birds\goose_1.png,0,,426.39,,
24102801,ed_birds,9,test,1,assets\ed_birds\seagull_3.png,0,,428.13,0.0,1.0
24102801,ed_birds,9,test,2,assets\ed_birds\seagull_1.png,0,,429.87,0.0,1.0
24102801,ed_birds,9,test,3,assets\ed_birds\goose_3.png,0,,431.61,0.0,1.0
24102801,ed_birds,9,test,4,assets\ed_birds\flamingo_2.png,0,,433.34,0.0,1.0
24102801,ed_birds,9,test,5,assets\ed_birds\vulture_1.png,0,,435.08,0.0,1.0
24102801,ed_birds,9,test,6,assets\ed_birds\crow_3.png,0,,436.81,0.0,1.0
24102801,ed_birds,9,test,7,assets\ed_birds\pigeon_2.png,0,,438.55,0.0,1.0
24102801,ed_birds,9,test,8,assets\ed_birds\cardinal_1.png,0,,440.28,0.0,1.0
24102801,ed_birds,9,test,9,assets\ed_birds\swan_2.png,0,,442.02,0.0,1.0
24102801,ed_birds,9,test,10,assets\ed_birds\swan_2.png,1,0.509,443.76,1.0,1.0
24102801,ed_birds,9,test,11,assets\ed_birds\turkey_2.png,0,,445.5,0.0,1.0
24102801,ed_birds,9,test,12,assets\ed_birds\turkey_1.png,1,0.689,447.37,0.0,0.0
24102801,ed_birds,9,test,13,assets\ed_birds\hummingbird_1.png,0,,449.1,0.0,1.0
24102801,ed_birds,9,test,14,assets\ed_birds\penguin_2.png,0,,450.83,0.0,1.0
24102801,ed_birds,9,test,15,assets\ed_birds\hummingbird_2.png,0,,452.56,0.0,1.0
24102801,ed_birds,9,test,16,assets\ed_birds\cardinal_2.png,0,,454.31,0.0,1.0
24102801,ed_birds,9,test,17,assets\ed_birds\eagle_1.png,0,,456.04,0.0,1.0
24102801,ed_birds,9,test,18,assets\ed_birds\pigeon_3.png,0,,457.77,0.0,1.0
24102801,ed_birds,9,test,19,assets\ed_birds\pelican_2.png,0,,459.51,0.0,1.0
24102801,ed_birds,9,test,20,assets\ed_birds\vulture_3.png,0,,461.24,0.0,1.0
24102801,ed_birds,10,test,0,assets\ed_birds\pelican_3.png,0,,468.79,,
24102801,ed_birds,10,test,1,assets\ed_birds\eagle_2.png,0,,470.53,0.0,1.0
24102801,ed_birds,10,test,2,assets\ed_birds\flamingo_1.png,0,,472.28,0.0,1.0
24102801,ed_birds,10,test,3,assets\ed_birds\ostrich_3.png,0,,474.03,0.0,1.0
24102801,ed_birds,10,test,4,assets\ed_birds\penguin_1.png,0,,475.76,0.0,1.0
24102801,ed_birds,10,test,5,assets\ed_birds\peacock_2.png,0,,477.51,0.0,1.0
24102801,ed_birds,10,test,6,assets\ed_birds\crow_2.png,0,,479.26,0.0,1.0
24102801,ed_birds,10,test,7,assets\ed_birds\puffin_1.png,0,,481.0,0.0,1.0
24102801,ed_birds,10,test,8,assets\ed_birds\toucan_3.png,0,,482.74,0.0,1.0
24102801,ed_birds,10,test,9,assets\ed_birds\toucan_3.png,1,0.57,484.47,1.0,1.0
24102801,ed_birds,10,test,10,assets\ed_birds\rooster_1.png,0,,486.21,0.0,1.0
24102801,ed_birds,10,test,11,assets\ed_birds\pelican_1.png,0,,487.95,0.0,1.0
24102801,ed_birds,10,test,12,assets\ed_birds\duckling_2.png,0,,489.69,0.0,1.0
24102801,ed_birds,10,test,13,assets\ed_birds\ostrich_2.png,0,,491.43,0.0,1.0
24102801,ed_birds,10,test,14,assets\ed_birds\toucan_2.png,0,,493.17,0.0,1.0
24102801,ed_birds,10,test,15,assets\ed_birds\rooster_2.png,0,,494.92,0.0,1.0
24102801,ed_birds,10,test,16,assets\ed_birds\pheasant_1.png,0,,496.66,0.0,1.0
24102801,ed_birds,10,test,17,assets\ed_birds\puffin_3.png,1,0.828,498.41,0.0,0.0
24102801,ed_birds,10,test,18,assets\ed_birds\flamingo_2.png,0,,500.16,0.0,1.0
24102801,ed_birds,10,test,19,assets\ed_birds\puffin_2.png,1,0.906,501.9,0.0,0.0
24102801,ed_birds,10,test,20,assets\ed_birds\seagull_1.png,0,,503.64,0.0,1.0
24102801,ed_fruits,1,test,0,assets\ed_fruits\grapefruit_2.png,0,,542.21,,
24102801,ed_fruits,1,test,1,assets\ed_fruits\pear_3.png,0,,543.96,0.0,1.0
24102801,ed_fruits,1,test,2,assets\ed_fruits\pomegranate_2.png,0,,545.79,0.0,1.0
24102801,ed_fruits,1,test,3,assets\ed_fruits\blueberry_2.png,0,,547.63,0.0,1.0
24102801,ed_fruits,1,test,4,assets\ed_fruits\blackberry_3.png,0,,549.37,0.0,1.0
24102801,ed_fruits,1,test,5,assets\ed_fruits\melon_3.png,0,,551.14,0.0,1.0
24102801,ed_fruits,1,test,6,assets\ed_fruits\lemon_3.png,0,,552.89,0.0,1.0
24102801,ed_fruits,1,test,7,assets\ed_fruits\melon_1.png,0,,554.67,0.0,1.0
24102801,ed_fruits,1,test,8,assets\ed_fruits\cantaloupe_1.png,0,,556.43,0.0,1.0
24102801,ed_fruits,1,test,9,assets\ed_fruits\watermelon_3.png,0,,558.22,0.0,1.0
24102801,ed_fruits,1,test,10,assets\ed_fruits\papaya_3.png,0,,560.0,0.0,1.0
24102801,ed_fruits,1,test,11,assets\ed_fruits\mulberry_1.png,0,,561.75,0.0,1.0
24102801,ed_fruits,1,test,12,assets\ed_fruits\mulberry_2.png,0,,563.57,0.0,1.0
24102801,ed_fruits,1,test,13,assets\ed_fruits\mulberry_2.png,1,0.575,565.35,1.0,1.0
24102801,ed_fruits,1,test,14,assets\ed_fruits\raspberry_2.png,0,,567.1,0.0,1.0
24102801,ed_fruits,1,test,15,assets\ed_fruits\lemon_2.png,0,,568.85,0.0,1.0
24102801,ed_fruits,1,test,16,assets\ed_fruits\pear_2.png,0,,570.62,0.0,1.0
24102801,ed_fruits,1,test,17,assets\ed_fruits\peach_2.png,0,,572.38,0.0,1.0
24102801,ed_fruits,1,test,18,assets\ed_fruits\peach_2.png,1,0.648,574.11,1.0,1.0
24102801,ed_fruits,1,test,19,assets\ed_fruits\mulberry_3.png,0,,575.88,0.0,1.0
24102801,ed_fruits,1,test,20,assets\ed_fruits\watermelon_2.png,0,,577.62,0.0,1.0
24102801,ed_fruits,2,test,0,assets\ed_fruits\melon_2.png,0,,585.23,,
24102801,ed_fruits,2,test,1,assets\ed_fruits\blackberry_1.png,0,,586.97,0.0,1.0
24102801,ed_fruits,2,test,2,assets\ed_fruits\kiwi_3.png,0,,588.72,0.0,1.0
24102801,ed_fruits,2,test,3,assets\ed_fruits\blackberry_2.png,0,,590.47,0.0,1.0
24102801,ed_fruits,2,test,4,assets\ed_fruits\papaya_2.png,0,,592.22,0.0,1.0
24102801,ed_fruits,2,test,5,assets\ed_fruits\papaya_2.png,1,0.845,593.96,1.0,1.0
24102801,ed_fruits,2,test,6,assets\ed_fruits\pomegranate_1.png,0,,595.72,0.0,1.0
24102801,ed_fruits,2,test,7,assets\ed_fruits\pear_1.png,0,,597.48,0.0,1.0
24102801,ed_fruits,2,test,8,assets\ed_fruits\grapefruit_1.png,0,,599.28,0.0,1.0
24102801,ed_fruits,2,test,9,assets\ed_fruits\mango_3.png,0,,601.07,0.0,1.0
24102801,ed_fruits,2,test,10,assets\ed_fruits\lemon_1.png,0,,602.82,0.0,1.0
24102801,ed_fruits,2,test,11,assets\ed_fruits\blueberry_3.png,0,,604.57,0.0,1.0
24102801,ed_fruits,2,test,12,assets\ed_fruits\peach_1.png,0,,606.31,0.0,1.0
24102801,ed_fruits,2,test,13,assets\ed_fruits\kiwi_2.png,0,,608.06,0.0,1.0
24102801,ed_fruits,2,test,14,assets\ed_fruits\cranberry_2.png,0,,609.82,0.0,1.0
24102801,ed_fruits,2,test,15,assets\ed_fruits\grapefruit_3.png,0,,611.65,0.0,1.0
24102801,ed_fruits,2,test,16,assets\ed_fruits\prune_2.png,0,,613.94,0.0,1.0
24102801,ed_fruits,2,test,17,assets\ed_fruits\prune_3.png,0,,615.73,0.0,1.0
24102801,ed_fruits,2,test,18,assets\ed_fruits\pomegranate_3.png,0,,617.47,0.0,1.0
24102801,ed_fruits,2,test,19,assets\ed_fruits\pineapple_2.png,0,,619.42,0.0,1.0
24102801,ed_fruits,2,test,20,assets\ed_fruits\prune_1.png,1,0.738,621.16,0.0,0.0
24102801,ed_fruits,3,test,0,assets\ed_fruits\star_fruit_3.png,0,,629.87,,
24102801,ed_fruits,3,test,1,assets\ed_fruits\cantaloupe_1.png,0,,631.61,0.0,1.0
24102801,ed_fruits,3,test,2,assets\ed_fruits\melon_3.png,0,,633.36,0.0,1.0
24102801,ed_fruits,3,test,3,assets\ed_fruits\apple_3.png,0,,635.11,0.0,1.0
24102801,ed_fruits,3,test,4,assets\ed_fruits\mulberry_1.png,0,,636.85,0.0,1.0
24102801,ed_fruits,3,test,5,assets\ed_fruits\star_fruit_1.png,0,,638.6,0.0,1.0
24102801,ed_fruits,3,test,6,assets\ed_fruits\papaya_3.png,0,,640.35,0.0,1.0
24102801,ed_fruits,3,test,7,assets\ed_fruits\apple_2.png,0,,642.3,0.0,1.0
24102801,ed_fruits,3,test,8,assets\ed_fruits\watermelon_1.png,0,,644.07,0.0,1.0
24102801,ed_fruits,3,test,9,assets\ed_fruits\mango_2.png,0,,646.19,0.0,1.0
24102801,ed_fruits,3,test,10,assets\ed_fruits\mango_2.png,1,0.639,648.2,1.0,1.0
24102801,ed_fruits,3,test,11,assets\ed_fruits\lemon_2.png,0,,649.94,0.0,1.0
24102801,ed_fruits,3,test,12,assets\ed_fruits\cranberry_3.png,0,,651.74,0.0,1.0
24102801,ed_fruits,3,test,13,assets\ed_fruits\pear_2.png,0,,653.47,0.0,1.0
24102801,ed_fruits,3,test,14,assets\ed_fruits\watermelon_3.png,0,,655.24,0.0,1.0
24102801,ed_fruits,3,test,15,assets\ed_fruits\watermelon_3.png,1,0.706,657.01,1.0,1.0
24102801,ed_fruits,3,test,16,assets\ed_fruits\watermelon_2.png,0,,658.75,0.0,1.0
24102801,ed_fruits,3,test,17,assets\ed_fruits\melon_1.png,0,,660.49,0.0,1.0
24102801,ed_fruits,3,test,18,assets\ed_fruits\melon_1.png,1,0.47,662.23,1.0,1.0
24102801,ed_fruits,3,test,19,assets\ed_fruits\mango_1.png,0,,664.03,0.0,1.0
24102801,ed_fruits,3,test,20,assets\ed_fruits\raspberry_1.png,0,,665.78,0.0,1.0
24102801,ed_fruits,4,test,0,assets\ed_fruits\mulberry_2.png,0,,673.49,,
24102801,ed_fruits,4,test,1,assets\ed_fruits\raspberry_3.png,0,,675.25,0.0,1.0
24102801,ed_fruits,4,test,2,assets\ed_fruits\kiwi_3.png,0,,676.99,0.0,1.0
24102801,ed_fruits,4,test,3,assets\ed_fruits\cantaloupe_3.png,0,,678.74,0.0,1.0
24102801,ed_fruits,4,test,4,assets\ed_fruits\apple_1.png,0,,680.49,0.0,1.0
24102801,ed_fruits,4,test,5,assets\ed_fruits\cantaloupe_2.png,0,,682.25,0.0,1.0
24102801,ed_fruits,4,test,6,assets\ed_fruits\blueberry_2.png,0,,684.07,0.0,1.0
24102801,ed_fruits,4,test,7,assets\ed_fruits\cranberry_1.png,0,,685.84,0.0,1.0
24102801,ed_fruits,4,test,8,assets\ed_fruits\cranberry_1.png,0,,687.61,1.0,0.0
24102801,ed_fruits,4,test,9,assets\ed_fruits\blackberry_2.png,0,,689.34,0.0,1.0
24102801,ed_fruits,4,test,10,assets\ed_fruits\lemon_1.png,0,,691.09,0.0,1.0
24102801,ed_fruits,4,test,11,assets\ed_fruits\kiwi_1.png,0,,692.85,0.0,1.0
