subject,condition,block,procedure,trial,item,response,RT,time,correct,accuracy
24103001,ed_fruits,2,test,3,assets\ed_fruits\pear_1.png,0,,127.58,0.0,1.0
24103001,ed_fruits,2,test,4,assets\ed_fruits\raspberry_2.png,0,,129.33,0.0,1.0
24103001,ed_fruits,2,test,5,assets\ed_fruits\raspberry_2.png,1,0.591,131.06,1.0,1.0
24103001,ed_fruits,2,test,6,assets\ed_fruits\raspberry_2.png,1,0.688,132.79,1.0,1.0
24103001,ed_fruits,2,test,7,assets\ed_fruits\pomegranate_3.png,0,,134.54,0.0,1.0
24103001,ed_fruits,2,test,8,assets\ed_fruits\grapefruit_3.png,0,,136.37,0.0,1.0
24103001,ed_fruits,2,test,9,assets\ed_fruits\grapefruit_2.png,0,,138.17,0.0,1.0
24103001,ed_fruits,2,test,10,assets\ed_fruits\cantaloupe_1.png,0,,139.92,0.0,1.0
24103001,ed_fruits,2,test,11,assets\ed_fruits\grapefruit_1.png,0,,141.72,0.0,1.0
24103001,ed_fruits,2,test,12,assets\ed_fruits\blueberry_2.png,0,,143.53,0.0,1.0
24103001,ed_fruits,2,test,13,assets\ed_fruits\cranberry_2.png,0,,145.27,0.0,1.0
24103001,ed_fruits,2,test,14,assets\ed_fruits\apple_1.png,0,,147.02,0.0,1.0
24103001,ed_fruits,2,test,15,assets\ed_fruits\cranberry_1.png,0,,148.8,0.0,1.0
24103001,ed_fruits,2,test,16,assets\ed_fruits\pear_2.png,0,,150.55,0.0,1.0
24103001,ed_fruits,2,test,17,assets\ed_fruits\blueberry_1.png,0,,152.33,0.0,1.0
24103001,ed_fruits,2,test,18,assets\ed_fruits\kiwi_1.png,0,,154.06,0.0,1.0
24103001,ed_fruits,2,test,19,assets\ed_fruits\pomegranate_2.png,0,,155.87,0.0,1.0
24103001,ed_fruits,2,test,20,assets\ed_fruits\pear_3.png,0,,157.62,0.0,1.0
24103001,ed_fruits,3,test,0,assets\ed_fruits\mulberry_2.png,0,,166.82,,
24103001,ed_fruits,3,test,1,assets\ed_fruits\watermelon_2.png,0,,168.57,0.0,1.0
24103001,ed_fruits,3,test,2,assets\ed_fruits\watermelon_2.png,1,0.553,170.3,1.0,1.0
24103001,ed_fruits,3,test,3,assets\ed_fruits\watermelon_2.png,1,0.545,172.03,1.0,1.0
24103001,ed_fruits,3,test,4,assets\ed_fruits\melon_1.png,0,,173.79,0.0,1.0
24103001,ed_fruits,3,test,5,assets\ed_fruits\lemon_2.png,0,,175.54,0.0,1.0
24103001,ed_fruits,3,test,6,assets\ed_fruits\prune_3.png,0,,177.33,0.0,1.0
24103001,ed_fruits,3,test,7,assets\ed_fruits\peach_2.png,0,,179.08,0.0,1.0
24103001,ed_fruits,3,test,8,assets\ed_fruits\peach_1.png,0,,180.81,0.0,1.0
24103001,ed_fruits,3,test,9,assets\ed_fruits\melon_2.png,0,,182.59,0.0,1.0
24103001,ed_fruits,3,test,10,assets\ed_fruits\kiwi_2.png,0,,184.33,0.0,1.0
24103001,ed_fruits,3,test,11,assets\ed_fruits\kiwi_2.png,1,0.628,186.07,1.0,1.0
24103001,ed_fruits,3,test,12,assets\ed_fruits\papaya_2.png,0,,187.82,0.0,1.0
24103001,ed_fruits,3,test,13,assets\ed_fruits\papaya_2.png,1,0.672,189.56,1.0,1.0
24103001,ed_fruits,3,test,14,assets\ed_fruits\pineapple_1.png,0,,191.41,0.0,1.0
24103001,ed_fruits,3,test,15,assets\ed_fruits\peach_3.png,0,,193.15,0.0,1.0
24103001,ed_fruits,3,test,16,assets\ed_fruits\mango_3.png,0,,194.93,0.0,1.0
24103001,ed_fruits,3,test,17,assets\ed_fruits\blueberry_3.png,0,,196.69,0.0,1.0
24103001,ed_fruits,3,test,18,assets\ed_fruits\cantaloupe_3.png,0,,198.43,0.0,1.0
24103001,ed_fruits,3,test,19,assets\ed_fruits\raspberry_3.png,0,,200.17,0.0,1.0
24103001,ed_fruits,3,test,20,assets\ed_fruits\papaya_3.png,0,,201.92,0.0,1.0
24103001,ed_fruits,4,test,0,assets\ed_fruits\papaya_1.png,0,,211.44,,
24103001,ed_fruits,4,test,1,assets\ed_fruits\papaya_1.png,1,0.442,213.18,1.0,1.0
24103001,ed_fruits,4,test,2,assets\ed_fruits\apple_2.png,0,,215.14,0.0,1.0
24103001,ed_fruits,4,test,3,assets\ed_fruits\pineapple_3.png,0,,217.09,0.0,1.0
24103001,ed_fruits,4,test,4,assets\ed_fruits\pomegranate_3.png,0,,218.83,0.0,1.0
24103001,ed_fruits,4,test,5,assets\ed_fruits\raspberry_1.png,0,,220.59,0.0,1.0
24103001,ed_fruits,4,test,6,assets\ed_fruits\star_fruit_1.png,0,,222.34,0.0,1.0
24103001,ed_fruits,4,test,7,assets\ed_fruits\cranberry_2.png,0,,224.07,0.0,1.0
24103001,ed_fruits,4,test,8,assets\ed_fruits\lemon_3.png,0,,225.81,0.0,1.0
24103001,ed_fruits,4,test,9,assets\ed_fruits\watermelon_1.png,0,,227.55,0.0,1.0
24103001,ed_fruits,4,test,10,assets\ed_fruits\watermelon_3.png,0,,229.36,0.0,1.0
24103001,ed_fruits,4,test,11,assets\ed_fruits\mulberry_1.png,0,,231.09,0.0,1.0
24103001,ed_fruits,4,test,12,assets\ed_fruits\blueberry_1.png,0,,232.86,0.0,1.0
24103001,ed_fruits,4,test,13,assets\ed_fruits\melon_3.png,0,,234.62,0.0,1.0
24103001,ed_fruits,4,test,14,assets\ed_fruits\cranberry_1.png,0,,236.39,0.0,1.0
24103001,ed_fruits,4,test,15,assets\ed_fruits\pomegranate_1.png,0,,238.14,0.0,1.0
24103001,ed_fruits,4,test,16,assets\ed_fruits\blackberry_3.png,0,,239.87,0.0,1.0
24103001,ed_fruits,4,test,17,assets\ed_fruits\prune_1.png,0,,241.6,0.0,1.0
24103001,ed_fruits,4,test,18,assets\ed_fruits\prune_1.png,1,0.647,243.33,1.0,1.0
24103001,ed_fruits,4,test,19,assets\ed_fruits\blackberry_1.png,0,,245.07,0.0,1.0
24103001,ed_fruits,4,test,20,assets\ed_fruits\blackberry_1.png,1,0.451,246.8,1.0,1.0
24103001,ed_fruits,5,test,0,assets\ed_fruits\watermelon_2.png,0,,257.03,,
24103001,ed_fruits,5,test,1,assets\ed_fruits\mulberry_2.png,0,,258.81,0.0,1.0
24103001,ed_fruits,5,test,2,assets\ed_fruits\apple_3.png,0,,260.55,0.0,1.0
24103001,ed_fruits,5,test,3,assets\ed_fruits\peach_2.png,0,,262.28,0.0,1.0
24103001,ed_fruits,5,test,4,assets\ed_fruits\pear_2.png,0,,264.02,0.0,1.0
24103001,ed_fruits,5,test,5,assets\ed_fruits\lemon_1.png,0,,265.76,0.0,1.0
24103001,ed_fruits,5,test,6,assets\ed_fruits\lemon_1.png,1,0.706,267.51,1.0,1.0
24103001,ed_fruits,5,test,7,assets\ed_fruits\melon_2.png,0,,269.27,0.0,1.0
24103001,ed_fruits,5,test,8,assets\ed_fruits\lemon_2.png,0,,271.01,0.0,1.0
24103001,ed_fruits,5,test,9,assets\ed_fruits\lemon_2.png,1,0.477,272.75,1.0,1.0
24103001,ed_fruits,5,test,10,assets\ed_fruits\pineapple_1.png,0,,274.6,0.0,1.0
24103001,ed_fruits,5,test,11,assets\ed_fruits\pineapple_1.png,1,0.612,276.42,1.0,1.0
24103001,ed_fruits,5,test,12,assets\ed_fruits\grapefruit_1.png,0,,278.22,0.0,1.0
24103001,ed_fruits,5,test,13,assets\ed_fruits\cranberry_3.png,0,,280.01,0.0,1.0
24103001,ed_fruits,5,test,14,assets\ed_fruits\cantaloupe_1.png,0,,281.75,0.0,1.0
24103001,ed_fruits,5,test,15,assets\ed_fruits\prune_3.png,0,,283.52,0.0,1.0
24103001,ed_fruits,5,test,16,assets\ed_fruits\star_fruit_3.png,0,,285.27,0.0,1.0
24103001,ed_fruits,5,test,17,assets\ed_fruits\kiwi_3.png,0,,287.03,0.0,1.0
24103001,ed_fruits,5,test,18,assets\ed_fruits\pomegranate_2.png,0,,288.85,0.0,1.0
24103001,ed_fruits,5,test,19,assets\ed_fruits\melon_1.png,0,,290.59,0.0,1.0
24103001,ed_fruits,5,test,20,assets\ed_fruits\raspberry_3.png,0,,292.33,0.0,1.0
24103001,ed_fruits,6,test,0,assets\ed_fruits\raspberry_2.png,0,,300.52,,
24103001,ed_fruits,6,test,1,assets\ed_fruits\pear_3.png,0,,302.26,0.0,1.0
24103001,ed_fruits,6,test,2,assets\ed_fruits\pear_3.png,1,0.613,303.99,1.0,1.0
24103001,ed_fruits,6,test,3,assets\ed_fruits\papaya_3.png,0,,305.74,0.0,1.0
24103001,ed_fruits,6,test,4,assets\ed_fruits\apple_2.png,0,,307.69,0.0,1.0
24103001,ed_fruits,6,test,5,assets\ed_fruits\apple_2.png,1,0.878,309.57,1.0,1.0
24103001,ed_fruits,6,test,6,assets\ed_fruits\lemon_3.png,0,,311.31,0.0,1.0
24103001,ed_fruits,6,test,7,assets\ed_fruits\grapefruit_2.png,0,,313.09,0.0,1.0
24103001,ed_fruits,6,test,8,assets\ed_fruits\blueberry_3.png,0,,314.83,0.0,1.0
24103001,ed_fruits,6,test,9,assets\ed_fruits\pomegranate_3.png,0,,316.56,0.0,1.0
24103001,ed_fruits,6,test,10,assets\ed_fruits\cantaloupe_2.png,0,,318.31,0.0,1.0
24103001,ed_fruits,6,test,11,assets\ed_fruits\papaya_1.png,0,,320.05,0.0,1.0
24103001,ed_fruits,6,test,12,assets\ed_fruits\watermelon_1.png,0,,321.79,0.0,1.0
24103001,ed_fruits,6,test,13,assets\ed_fruits\grapefruit_3.png,0,,323.58,0.0,1.0
24103001,ed_fruits,6,test,14,assets\ed_fruits\grapefruit_3.png,1,0.642,325.36,1.0,1.0
24103001,ed_fruits,6,test,15,assets\ed_fruits\mulberry_1.png,0,,327.1,0.0,1.0
24103001,ed_fruits,6,test,16,assets\ed_fruits\watermelon_3.png,0,,328.88,0.0,1.0
24103001,ed_fruits,6,test,17,assets\ed_fruits\prune_2.png,0,,331.15,0.0,1.0
24103001,ed_fruits,6,test,18,assets\ed_fruits\prune_1.png,0,,332.88,0.0,1.0
24103001,ed_fruits,6,test,19,assets\ed_fruits\cantaloupe_3.png,0,,334.62,0.0,1.0
24103001,ed_fruits,6,test,20,assets\ed_fruits\mango_1.png,0,,336.39,0.0,1.0
24103001,ed_fruits,7,test,0,assets\ed_fruits\kiwi_1.png,0,,346.05,,
24103001,ed_fruits,7,test,1,assets\ed_fruits\apple_3.png,0,,347.79,0.0,1.0
24103001,ed_fruits,7,test,2,assets\ed_fruits\mango_3.png,0,,349.56,0.0,1.0
24103001,ed_fruits,7,test,3,assets\ed_fruits\cranberry_1.png,0,,351.32,0.0,1.0
24103001,ed_fruits,7,test,4,assets\ed_fruits\mango_2.png,0,,353.43,0.0,1.0
24103001,ed_fruits,7,test,5,assets\ed_fruits\watermelon_2.png,0,,355.16,0.0,1.0
24103001,ed_fruits,7,test,6,assets\ed_fruits\papaya_2.png,0,,356.9,0.0,1.0
24103001,ed_fruits,7,test,7,assets\ed_fruits\kiwi_2.png,0,,358.64,0.0,1.0
24103001,ed_fruits,7,test,8,assets\ed_fruits\pear_2.png,0,,360.38,0.0,1.0
24103001,ed_fruits,7,test,9,assets\ed_fruits\peach_1.png,0,,362.11,0.0,1.0
24103001,ed_fruits,7,test,10,assets\ed_fruits\prune_3.png,0,,363.88,0.0,1.0
24103001,ed_fruits,7,test,11,assets\ed_fruits\blueberry_2.png,0,,365.71,0.0,1.0
24103001,ed_fruits,7,test,12,assets\ed_fruits\kiwi_3.png,0,,367.45,0.0,1.0
24103001,ed_fruits,7,test,13,assets\ed_fruits\pineapple_3.png,0,,369.41,0.0,1.0
24103001,ed_fruits,7,test,14,assets\ed_fruits\apple_1.png,0,,371.15,0.0,1.0
24103001,ed_fruits,7,test,15,assets\ed_fruits\blackberry_2.png,0,,372.9,0.0,1.0
24103001,ed_fruits,7,test,16,assets\ed_fruits\pineapple_1.png,0,,374.75,0.0,1.0
24103001,ed_fruits,7,test,17,assets\ed_fruits\pineapple_1.png,1,0.675,376.57,1.0,1.0
24103001,ed_fruits,7,test,18,assets\ed_fruits\pineapple_2.png,0,,378.5,0.0,1.0
24103001,ed_fruits,7,test,19,assets\ed_fruits\grapefruit_1.png,0,,380.28,0.0,1.0
24103001,ed_fruits,7,test,20,assets\ed_fruits\star_fruit_1.png,0,,382.02,0.0,1.0
24103001,ed_fruits,8,test,0,assets\ed_fruits\pear_3.png,0,,390.03,,
24103001,ed_fruits,8,test,1,assets\ed_fruits\pomegranate_1.png,0,,391.77,0.0,1.0
24103001,ed_fruits,8,test,2,assets\ed_fruits\pomegranate_1.png,1,0.691,393.51,1.0,1.0
24103001,ed_fruits,8,test,3,assets\ed_fruits\star_fruit_3.png,0,,395.24,0.0,1.0
24103001,ed_fruits,8,test,4,assets\ed_fruits\pomegranate_3.png,0,,396.98,0.0,1.0
24103001,ed_fruits,8,test,5,assets\ed_fruits\star_fruit_2.png,0,,398.72,0.0,1.0
24103001,ed_fruits,8,test,6,assets\ed_fruits\star_fruit_2.png,1,0.636,400.46,1.0,1.0
24103001,ed_fruits,8,test,7,assets\ed_fruits\raspberry_2.png,0,,402.18,0.0,1.0
24103001,ed_fruits,8,test,8,assets\ed_fruits\melon_2.png,0,,403.94,0.0,1.0
24103001,ed_fruits,8,test,9,assets\ed_fruits\papaya_3.png,0,,405.69,0.0,1.0
24103001,ed_fruits,8,test,10,assets\ed_fruits\papaya_3.png,1,0.488,407.44,1.0,1.0
24103001,ed_fruits,8,test,11,assets\ed_fruits\raspberry_1.png,0,,409.19,0.0,1.0
24103001,ed_fruits,8,test,12,assets\ed_fruits\raspberry_1.png,1,0.64,410.93,1.0,1.0
24103001,ed_fruits,8,test,13,assets\ed_fruits\grapefruit_2.png,0,,412.71,0.0,1.0
24103001,ed_fruits,8,test,14,assets\ed_fruits\blackberry_3.png,0,,414.44,0.0,1.0
24103001,ed_fruits,8,test,15,assets\ed_fruits\blackberry_1.png,0,,416.17,0.0,1.0
24103001,ed_fruits,8,test,16,assets\ed_fruits\cantaloupe_1.png,0,,417.91,0.0,1.0
24103001,ed_fruits,8,test,17,assets\ed_fruits\cantaloupe_3.png,0,,419.65,0.0,1.0
24103001,ed_fruits,8,test,18,assets\ed_fruits\prune_2.png,0,,421.89,0.0,1.0
24103001,ed_fruits,8,test,19,assets\ed_fruits\cranberry_3.png,0,,423.67,0.0,1.0
24103001,ed_fruits,8,test,20,assets\ed_fruits\watermelon_3.png,0,,425.43,0.0,1.0
24103001,ed_fruits,9,test,0,assets\ed_fruits\watermelon_2.png,0,,433.5,,
24103001,ed_fruits,9,test,1,assets\ed_fruits\mango_3.png,0,,435.26,0.0,1.0
24103001,ed_fruits,9,test,2,assets\ed_fruits\kiwi_1.png,0,,436.99,0.0,1.0
24103001,ed_fruits,9,test,3,assets\ed_fruits\cantaloupe_2.png,0,,438.73,0.0,1.0
24103001,ed_fruits,9,test,4,assets\ed_fruits\prune_1.png,0,,440.46,0.0,1.0
24103001,ed_fruits,9,test,5,assets\ed_fruits\lemon_3.png,0,,442.2,0.0,1.0
24103001,ed_fruits,9,test,6,assets\ed_fruits\mulberry_3.png,0,,443.95,0.0,1.0
24103001,ed_fruits,9,test,7,assets\ed_fruits\mango_1.png,0,,445.72,0.0,1.0
24103001,ed_fruits,9,test,8,assets\ed_fruits\mango_2.png,0,,447.82,0.0,1.0
24103001,ed_fruits,9,test,9,assets\ed_fruits\apple_1.png,0,,449.56,0.0,1.0
24103001,ed_fruits,9,test,10,assets\ed_fruits\blueberry_1.png,0,,451.33,0.0,1.0
24103001,ed_fruits,9,test,11,assets\ed_fruits\peach_2.png,0,,453.07,0.0,1.0
24103001,ed_fruits,9,test,12,assets\ed_fruits\peach_3.png,0,,454.8,0.0,1.0
24103001,ed_fruits,9,test,13,assets\ed_fruits\grapefruit_3.png,0,,456.58,0.0,1.0
24103001,ed_fruits,9,test,14,assets\ed_fruits\blackberry_2.png,0,,458.32,0.0,1.0
24103001,ed_fruits,9,test,15,assets\ed_fruits\cranberry_2.png,0,,460.05,0.0,1.0
24103001,ed_fruits,9,test,16,assets\ed_fruits\pear_3.png,0,,461.78,0.0,1.0
24103001,ed_fruits,9,test,17,assets\ed_fruits\raspberry_3.png,0,,463.53,0.0,1.0
24103001,ed_fruits,9,test,18,assets\ed_fruits\pineapple_2.png,0,,465.46,0.0,1.0
24103001,ed_fruits,9,test,19,assets\ed_fruits\lemon_1.png,0,,467.2,0.0,1.0
24103001,ed_fruits,9,test,20,assets\ed_fruits\apple_2.png,0,,469.15,0.0,1.0
24103001,ed_fruits,10,test,0,assets\ed_fruits\blueberry_2.png,0,,477.19,,
24103001,ed_fruits,10,test,1,assets\ed_fruits\mulberry_2.png,0,,478.99,0.0,1.0
24103001,ed_fruits,10,test,2,assets\ed_fruits\mulberry_2.png,1,0.529,480.76,1.0,1.0
24103001,ed_fruits,10,test,3,assets\ed_fruits\pomegranate_1.png,0,,482.51,0.0,1.0
24103001,ed_fruits,10,test,4,assets\ed_fruits\kiwi_3.png,0,,484.25,0.0,1.0
24103001,ed_fruits,10,test,5,assets\ed_fruits\blackberry_1.png,0,,485.97,0.0,1.0
24103001,ed_fruits,10,test,6,assets\ed_fruits\blackberry_1.png,1,0.502,487.7,1.0,1.0
24103001,ed_fruits,10,test,7,assets\ed_fruits\raspberry_2.png,0,,489.43,0.0,1.0
24103001,ed_fruits,10,test,8,assets\ed_fruits\papaya_2.png,0,,491.17,0.0,1.0
24103001,ed_fruits,10,test,9,assets\ed_fruits\star_fruit_1.png,0,,492.91,0.0,1.0
24103001,ed_fruits,10,test,10,assets\ed_fruits\cranberry_1.png,0,,494.67,0.0,1.0
24103001,ed_fruits,10,test,11,assets\ed_fruits\grapefruit_2.png,0,,496.45,0.0,1.0
24103001,ed_fruits,10,test,12,assets\ed_fruits\melon_3.png,0,,498.21,0.0,1.0
24103001,ed_fruits,10,test,13,assets\ed_fruits\mango_3.png,0,,499.97,0.0,1.0
24103001,ed_fruits,10,test,14,assets\ed_fruits\lemon_2.png,0,,501.71,0.0,1.0
24103001,ed_fruits,10,test,15,assets\ed_fruits\pear_2.png,0,,503.45,0.0,1.0
24103001,ed_fruits,10,test,16,assets\ed_fruits\kiwi_1.png,0,,505.19,0.0,1.0
24103001,ed_fruits,10,test,17,assets\ed_fruits\blackberry_3.png,0,,506.92,0.0,1.0
24103001,ed_fruits,10,test,18,assets\ed_fruits\prune_2.png,0,,509.16,0.0,1.0
24103001,ed_fruits,10,test,19,assets\ed_fruits\pineapple_3.png,0,,511.11,0.0,1.0
24103001,ed_fruits,10,test,20,assets\ed_fruits\cranberry_3.png,0,,512.88,0.0,1.0
24103001,ed_clothing,1,test,0,assets\ed_clothing\jacket_3.png,0,,1136.96,,
24103001,ed_clothing,1,test,1,assets\ed_clothing\toga_3.png,0,,1138.71,0.0,1.0
24103001,ed_clothing,1,test,2,assets\ed_clothing\leggings_3.png,0,,1140.47,0.0,1.0
24103001,ed_clothing,1,test,3,assets\ed_clothing\glove_2.png,0,,1142.46,0.0,1.0
24103001,ed_clothing,1,test,4,assets\ed_clothing\leggings_2.png,0,,1144.21,0.0,1.0
24103001,ed_clothing,1,test,5,assets\ed_clothing\cloak_1.png,0,,1145.96,0.0,1.0
24103001,ed_clothing,1,test,6,assets\ed_clothing\tube_top_2.png,0,,1147.72,0.0,1.0
24103001,ed_clothing,1,test,7,assets\ed_clothing\nightshirt_3.png,0,,1149.48,0.0,1.0
24103001,ed_clothing,1,test,8,assets\ed_clothing\glove_3.png,0,,1151.46,0.0,1.0
24103001,ed_clothing,1,test,9,assets\ed_clothing\glove_3.png,1,0.528,1153.37,1.0,1.0
24103001,ed_clothing,1,test,10,assets\ed_clothing\fur_coat_2.png,0,,1155.14,0.0,1.0
24103001,ed_clothing,1,test,11,assets\ed_clothing\overalls_2.png,0,,1156.89,0.0,1.0
24103001,ed_clothing,1,test,12,assets\ed_clothing\overalls_1.png,0,,1158.63,0.0,1.0
24103001,ed_clothing,1,test,13,assets\ed_clothing\polo_shirt_1.png,0,,1160.41,0.0,1.0
24103001,ed_clothing,1,test,14,assets\ed_clothing\sock_3.png,0,,1162.16,0.0,1.0
24103001,ed_clothing,1,test,15,assets\ed_clothing\pajamas_3.png,0,,1163.91,0.0,1.0
24103001,ed_clothing,1,test,16,assets\ed_clothing\polo_shirt_2.png,0,,1165.67,0.0,1.0
24103001,ed_clothing,1,test,17,assets\ed_clothing\tube_top_3.png,0,,1167.45,0.0,1.0
24103001,ed_clothing,1,test,18,assets\ed_clothing\tube_top_1.png,0,,1169.19,0.0,1.0
24103001,ed_clothing,1,test,19,assets\ed_clothing\hoodie_1.png,0,,1170.96,0.0,1.0
24103001,ed_clothing,1,test,20,assets\ed_clothing\hoodie_1.png,1,0.48,1172.7,1.0,1.0
24103001,ed_clothing,2,test,0,assets\ed_clothing\overalls_3.png,0,,1180.9,,
24103001,ed_clothing,2,test,1,assets\ed_clothing\robe_2.png,0,,1182.85,0.0,1.0
24103001,ed_clothing,2,test,2,assets\ed_clothing\swimsuit_2.png,0,,1184.62,0.0,1.0
24103001,ed_clothing,2,test,3,assets\ed_clothing\jacket_2.png,0,,1186.41,0.0,1.0
24103001,ed_clothing,2,test,4,assets\ed_clothing\jumpsuit_1.png,0,,1188.15,0.0,1.0
24103001,ed_clothing,2,test,5,assets\ed_clothing\corset_2.png,0,,1189.99,0.0,1.0
24103001,ed_clothing,2,test,6,assets\ed_clothing\nightshirt_1.png,0,,1191.75,0.0,1.0
24103001,ed_clothing,2,test,7,assets\ed_clothing\polo_shirt_3.png,0,,1193.53,0.0,1.0
24103001,ed_clothing,2,test,8,assets\ed_clothing\lab_coat_2.png,0,,1195.28,0.0,1.0
24103001,ed_clothing,2,test,9,assets\ed_clothing\vest_2.png,0,,1197.05,0.0,1.0
24103001,ed_clothing,2,test,10,assets\ed_clothing\cloak_2.png,0,,1198.8,0.0,1.0
24103001,ed_clothing,2,test,11,assets\ed_clothing\blazer_3.png,0,,1200.56,0.0,1.0
24103001,ed_clothing,2,test,12,assets\ed_clothing\leggings_1.png,0,,1202.31,0.0,1.0
24103001,ed_clothing,2,test,13,assets\ed_clothing\glove_1.png,0,,1204.08,0.0,1.0
24103001,ed_clothing,2,test,14,assets\ed_clothing\hoodie_2.png,0,,1205.84,0.0,1.0
24103001,ed_clothing,2,test,15,assets\ed_clothing\hoodie_2.png,1,0.797,1207.59,1.0,1.0
24103001,ed_clothing,2,test,16,assets\ed_clothing\robe_1.png,0,,1209.6,0.0,1.0
24103001,ed_clothing,2,test,17,assets\ed_clothing\jumpsuit_2.png,0,,1211.39,0.0,1.0
24103001,ed_clothing,2,test,18,assets\ed_clothing\lab_coat_3.png,0,,1213.17,0.0,1.0
24103001,ed_clothing,2,test,19,assets\ed_clothing\leggings_3.png,0,,1214.92,0.0,1.0
24103001,ed_clothing,2,test,20,assets\ed_clothing\leggings_2.png,0,,1216.67,0.0,1.0
24103001,ed_clothing,3,test,0,assets\ed_clothing\nightshirt_2.png,0,,1224.18,,
24103001,ed_clothing,3,test,1,assets\ed_clothing\nightshirt_2.png,1,0.56,1225.91,1.0,1.0
24103001,ed_clothing,3,test,2,assets\ed_clothing\pajamas_2.png,0,,1227.68,0.0,1.0
24103001,ed_clothing,3,test,3,assets\ed_clothing\jacket_3.png,0,,1229.42,0.0,1.0
24103001,ed_clothing,3,test,4,assets\ed_clothing\sock_1.png,0,,1231.17,0.0,1.0
24103001,ed_clothing,3,test,5,assets\ed_clothing\fur_coat_1.png,0,,1232.96,0.0,1.0
24103001,ed_clothing,3,test,6,assets\ed_clothing\cloak_1.png,0,,1234.7,0.0,1.0
24103001,ed_clothing,3,test,7,assets\ed_clothing\pajamas_3.png,0,,1236.43,0.0,1.0
24103001,ed_clothing,3,test,8,assets\ed_clothing\blazer_1.png,0,,1238.18,0.0,1.0
24103001,ed_clothing,3,test,9,assets\ed_clothing\blazer_1.png,1,0.637,1239.91,1.0,1.0
24103001,ed_clothing,3,test,10,assets\ed_clothing\cloak_3.png,0,,1241.74,0.0,1.0
24103001,ed_clothing,3,test,11,assets\ed_clothing\glove_2.png,0,,1243.72,0.0,1.0
24103001,ed_clothing,3,test,12,assets\ed_clothing\fur_coat_2.png,0,,1245.46,0.0,1.0
24103001,ed_clothing,3,test,13,assets\ed_clothing\tube_top_3.png,0,,1247.24,0.0,1.0
24103001,ed_clothing,3,test,14,assets\ed_clothing\overalls_2.png,0,,1248.97,0.0,1.0
24103001,ed_clothing,3,test,15,assets\ed_clothing\overalls_1.png,0,,1250.71,0.0,1.0
24103001,ed_clothing,3,test,16,assets\ed_clothing\polo_shirt_2.png,0,,1252.45,0.0,1.0
24103001,ed_clothing,3,test,17,assets\ed_clothing\toga_1.png,0,,1254.19,0.0,1.0
24103001,ed_clothing,3,test,18,assets\ed_clothing\toga_1.png,1,0.662,1255.93,1.0,1.0
24103001,ed_clothing,3,test,19,assets\ed_clothing\tube_top_2.png,0,,1257.67,0.0,1.0
24103001,ed_clothing,3,test,20,assets\ed_clothing\robe_2.png,0,,1259.69,0.0,1.0
24103001,ed_clothing,4,test,0,assets\ed_clothing\jumpsuit_3.png,0,,1268.1,,
